 32 ;number of following comments lines before data start
;A recent description of the construction of the composite can be found in:
; C. Fr\"ohlich, 2006, "Solar Irradiance Variability Since 1978: 
;    Revision of the {PMOD} Composite During Solar Cycle 21", 
;    Space Science Rev. 125: 53-65, 2006, available from 
;    ftp://ftp.pmodwrc.ch/pub/Claus/ISSI_WS2005/ISSI2005a_CF.pdf
;This dataset is freely available with one restriction:
;  If you use the data or some product based on the data in a published 
;  paper refer to the Reference above and acknowlege receipt  from PMOD/WRC, Davos, Switzerland,
;  of the updated dataset (mention version used) with new data from the VIRGO Experiment 
;  on the cooperative ESA/NASA Mission SoHO
;
;The composite listed below is version 42_64_1512 in file composite_42_64_1512.dat
;  available from ftp://ftp.pmodwrc.ch/pub/data/irradiance/composite/
;This file was created on Dec 23 2015
;
;Comment:
;Since VIRGO version 6.4 a new way to analyse the degradation and other long-term changes in space
;  is used and described in "Degradation of Radiometers in Space: Application to VIRGO TSI" available at:
;     ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_TSI-vers64.pdf.
;The difference in scale between TIM and the classical radiometers indicated a missing effect in the characterization 
;  of all classical radiometers and so also of PMO6V and DIARAD of VIRGO, which can now be corrected.
;  This is described in "VIRGO Radiometry: An Update of the Characterization of PMO6V and DIARAD" available at:
;  ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_Char2Space.pdf (a publication in the open literature is preparation).
;The factor for transforming the original scale of VIRGO (the basis for the PMOD Composite since version 42) 
;  to the new one is 0.9963812 and the new value is given in the first irradiance column
;Description of columns: 
;  1st col: date as YYMMDD
 770113 -1081.50  1360.7001  1365.6421
 770114 -1080.50  1360.6685  1365.6104
 770115 -1079.50  1360.6539  1365.5957
 770116 -1078.50  1360.6489  1365.5907
 770117 -1077.50   -98.6417   -99.0000
 770118 -1076.50   -98.6417   -99.0000
 770119 -1075.50  1360.6843  1365.6262
 770120 -1074.50   -98.6417   -99.0000
 770121 -1073.50   -98.6417   -99.0000
 770122 -1072.50   -98.6417   -99.0000
 770123 -1071.50   -98.6417   -99.0000
 770124 -1070.50  1360.7135  1365.6556
 770125 -1069.50   -98.6417   -99.0000
 770126 -1068.50   -98.6417   -99.0000
 770127 -1067.50   -98.6417   -99.0000
 770128 -1066.50   -98.6417   -99.0000
 770129 -1065.50   -98.6417   -99.0000
 770130 -1064.50   -98.6417   -99.0000
 770131 -1063.50  1360.7223  1365.6644
 770201 -1062.50   -98.6417   -99.0000
 770202 -1061.50   -98.6417   -99.0000
 770203 -1060.50   -98.6417   -99.0000
 770204 -1059.50  1360.7823  1365.7246
 770205 -1058.50   -98.6417   -99.0000
 770206 -1057.50   -98.6417   -99.0000
 770207 -1056.50   -98.6417   -99.0000
 770208 -1055.50   -98.6417   -99.0000
 770209 -1054.50   -98.6417   -99.0000
 770210 -1053.50   -98.6417   -99.0000
 770211 -1052.50  1360.7498  1365.6920
 770212 -1051.50  1360.6304  1365.5721
 770213 -1050.50  1360.6635  1365.6054
 770214 -1049.50  1360.6659  1365.6078
 770215 -1048.50  1360.6643  1365.6062
 770216 -1047.50  1360.7147  1365.6567
 770217 -1046.50  1360.8794  1365.8220
 770218 -1045.50  1360.9065  1365.8492
 770219 -1044.50  1360.9083  1365.8510
 770220 -1043.50  1360.7950  1365.7373
 770221 -1042.50   -98.6417   -99.0000
 770222 -1041.50   -98.6417   -99.0000
 770223 -1040.50  1360.8778  1365.8205
 770224 -1039.50   -98.6417   -99.0000
 770225 -1038.50   -98.6417   -99.0000
 770226 -1037.50  1360.8237  1365.7661
 770227 -1036.50   -98.6417   -99.0000
 770228 -1035.50   -98.6417   -99.0000
 770301 -1034.50   -98.6417   -99.0000
 770302 -1033.50  1360.7032  1365.6452
 770303 -1032.50  1360.7567  1365.6990
 770304 -1031.50  1360.7959  1365.7382
 770305 -1030.50  1360.8008  1365.7432
 770306 -1029.50  1360.7956  1365.7380
 770307 -1028.50  1360.8186  1365.7610
 770308 -1027.50  1360.7911  1365.7334
 770309 -1026.50  1360.7614  1365.7036
 770310 -1025.50  1360.8612  1365.8038
 770311 -1024.50  1360.8396  1365.7822
 770312 -1023.50  1360.8669  1365.8095
 770313 -1022.50  1360.8977  1365.8404
 770314 -1021.50   -98.6417   -99.0000
 770315 -1020.50   -98.6417   -99.0000
 770316 -1019.50   -98.6417   -99.0000
 770317 -1018.50  1360.6963  1365.6383
 770318 -1017.50   -98.6417   -99.0000
 770319 -1016.50   -98.6417   -99.0000
 770320 -1015.50   -98.6417   -99.0000
 770321 -1014.50   -98.6417   -99.0000
 770322 -1013.50  1360.5424  1365.4839
 770323 -1012.50  1360.5328  1365.4742
 770324 -1011.50   -98.6417   -99.0000
 770325 -1010.50  1360.5546  1365.4961
 770326 -1009.50  1360.5983  1365.5399
 770327 -1008.50  1360.6499  1365.5917
 770328 -1007.50  1360.7285  1365.6706
 770329 -1006.50  1360.8401  1365.7826
 770330 -1005.50  1360.8960  1365.8387
 770331 -1004.50  1360.7412  1365.6834
